timestamp,frame,risk,mouth,eye,tilt,brow,cheek,rigid,arm,alert_active,face_detected,pose_detected,fps
2026-04-24T23:43:56.467734,0,0,9.7e-05,9e-05,0.014197,4.5e-05,0.000347,0.0,0.041233,0,1,1,0.2
2026-04-24T23:43:56.708322,5,38,0.001635,0.001872,0.168999,0.000648,0.003095,0.005716,0.563172,0,1,1,11.1
2026-04-24T23:43:56.944356,10,40,0.003255,0.004486,0.429972,0.002382,0.006599,0.015723,1.220911,0,1,1,16.7
2026-04-24T23:43:57.177843,15,40,0.003104,0.006413,0.59815,0.005356,0.008001,0.023709,1.622496,0,1,1,19.8
2026-04-24T23:43:57.389669,20,40,0.002142,0.006685,0.506179,0.007367,0.007962,0.026058,1.738296,0,1,1,22.5
2026-04-24T23:43:57.611705,25,40,0.001516,0.00686,0.302624,0.007997,0.007054,0.027069,1.785943,0,1,1,25.0
2026-04-24T23:43:57.843693,30,40,0.002092,0.006108,0.303657,0.007153,0.008147,0.026851,1.827532,0,1,1,25.2
2026-04-24T23:43:58.047011,35,42,0.004088,0.004879,0.352868,0.005329,0.013421,0.025239,1.876556,0,1,1,26.1
2026-04-24T23:43:58.257614,40,44,0.005604,0.003605,0.449253,0.003023,0.016978,0.024181,1.895788,0,1,1,27.4
2026-04-24T23:43:58.483418,45,43,0.006183,0.003144,0.557843,0.001847,0.015859,0.025087,1.877942,0,1,1,27.6
2026-04-24T23:43:58.674253,50,42,0.007128,0.002703,0.533099,0.001387,0.013714,0.026129,1.871276,0,1,1,28.8
2026-04-24T23:43:58.897770,55,42,0.007546,0.003117,0.429595,0.001549,0.012508,0.026794,1.868526,0,1,1,27.5
2026-04-24T23:43:59.141526,60,41,0.006263,0.004021,0.299967,0.002379,0.01186,0.027348,1.825634,0,1,1,26.5
2026-04-24T23:43:59.356339,65,41,0.004738,0.004811,0.260278,0.002968,0.011561,0.02733,1.817949,0,1,1,26.0
2026-04-24T23:44:00.290375,70,41,0.004083,0.005167,0.375603,0.002583,0.01057,0.025094,1.847659,0,1,1,23.1
2026-04-24T23:44:00.561179,75,41,0.003967,0.005537,0.435715,0.002001,0.010842,0.024292,1.888019,0,1,1,22.2
2026-04-24T23:44:00.768481,80,42,0.003737,0.00498,0.363449,0.001876,0.012884,0.025793,1.902356,0,1,1,24.0
2026-04-24T23:44:01.020943,85,43,0.003902,0.004671,0.495822,0.002851,0.014481,0.02655,1.89209,0,1,1,23.6
2026-04-24T23:44:01.271519,90,42,0.004938,0.004037,0.683911,0.003276,0.013602,0.026743,1.891932,0,1,1,23.6
2026-04-24T23:44:01.470653,95,41,0.005887,0.004416,0.661393,0.00268,0.011713,0.027034,1.889021,0,1,1,26.0
2026-04-24T23:44:01.726563,100,41,0.006206,0.004858,0.527488,0.002224,0.011123,0.027384,1.848993,0,1,1,24.2
2026-04-24T23:44:01.980282,105,41,0.006346,0.005223,0.417309,0.002207,0.011259,0.027455,1.831563,0,1,1,23.6
2026-04-24T23:44:02.204653,110,41,0.006733,0.004936,0.262767,0.002134,0.010784,0.027471,1.883117,0,1,1,23.7
2026-04-24T23:44:02.462042,115,41,0.006266,0.004666,0.185798,0.002078,0.011559,0.027472,1.931651,0,1,1,22.9
2026-04-24T23:44:02.849304,120,42,0.005196,0.004688,0.211776,0.002111,0.013003,0.026688,1.967352,0,1,1,19.6
2026-04-24T23:44:03.190320,125,42,0.00526,0.004767,0.302863,0.002627,0.013503,0.024044,1.967709,0,1,1,18.4
2026-04-24T23:44:03.647519,130,42,0.005798,0.00458,0.460094,0.002946,0.013698,0.020998,1.951906,0,1,1,16.6
2026-04-24T23:44:04.111655,135,42,0.006703,0.004649,0.574179,0.002528,0.012934,0.021107,1.937305,0,1,1,15.2
2026-04-24T23:44:04.469424,140,41,0.007119,0.004766,0.557512,0.002797,0.010869,0.022141,1.938405,0,1,1,15.9
2026-04-24T23:44:04.831600,145,41,0.005827,0.004279,0.605131,0.002895,0.01015,0.023844,1.938313,0,1,1,16.2
2026-04-24T23:44:05.189728,150,41,0.005005,0.003869,0.67146,0.002306,0.011064,0.026154,1.95306,0,1,1,16.9
2026-04-24T23:44:05.513627,155,42,0.005606,0.00367,0.7759,0.001953,0.012134,0.026844,1.937024,0,1,1,17.1
2026-04-24T23:44:05.900081,160,42,0.007055,0.003556,0.706972,0.002088,0.012078,0.027255,1.869917,0,1,1,17.1
