timestamp,frame,risk,mouth,eye,tilt,brow,cheek,rigid,arm,alert_active,face_detected,pose_detected,fps
2026-07-15T16:33:30.931374,0,2,0.002741,0.0,0.322884,0.001762,0.002672,0.0,0.05346,0,1,1,0.2
2026-07-15T16:33:31.407396,5,21,0.030886,0.0,3.716877,0.019987,0.031387,0.007471,0.601419,0,1,1,4.5
2026-07-15T16:33:31.829761,10,31,0.064337,0.0,7.642919,0.04121,0.065872,0.017343,1.249055,0,1,1,7.7
2026-07-15T16:33:32.246058,15,33,0.073304,0.0,8.464921,0.046137,0.075639,0.021078,1.519132,0,1,1,9.7
2026-07-15T16:33:32.631110,20,26,0.046151,0.0,6.147796,0.027788,0.051234,0.017695,1.573641,0,1,1,11.1
2026-07-15T16:33:33.081171,25,22,0.01542,0.0,4.284845,0.010988,0.028083,0.018694,1.610732,0,1,1,11.4
2026-07-15T16:33:33.536383,30,40,0.033172,0.002075,7.634949,0.02808,0.049158,0.016767,1.626929,0,1,1,11.4
2026-07-15T16:33:33.928389,35,42,0.112321,0.007832,16.740245,0.082986,0.121141,0.013079,1.611939,0,1,1,12.0
2026-07-15T16:33:34.723040,45,36,0.162833,0.011745,22.662776,0.117318,0.168494,0.011961,1.58568,0,1,1,10.5
2026-07-15T16:33:35.125990,50,37,0.175563,0.012586,24.898275,0.128703,0.18552,0.012503,1.529265,0,1,1,11.4
2026-07-15T16:33:35.527636,55,34,0.098368,0.006992,16.503048,0.075813,0.113382,0.011775,1.543249,0,1,1,12.1
2026-07-15T16:33:35.963921,60,27,0.022351,0.001091,7.383034,0.018507,0.038063,0.016809,1.63516,0,1,1,11.9
2026-07-15T16:33:36.368101,65,22,0.001804,0.000556,4.578268,0.001517,0.018125,0.023888,1.642032,0,1,1,12.3
2026-07-15T16:33:36.806432,70,24,0.00014,0.00113,3.375833,0.000118,0.011988,0.023159,1.654036,0,1,1,12.0
2026-07-15T16:33:37.224319,75,22,1.1e-05,0.001174,2.424492,9e-06,0.005487,0.02316,1.666812,0,1,1,12.0
2026-07-15T16:33:37.636851,80,24,1e-06,0.000152,1.9249,1e-06,0.002248,0.025585,1.684611,0,1,1,12.1
2026-07-15T16:33:38.071130,85,24,0.002381,0.000941,2.141392,0.0,0.002599,0.025779,1.684229,0,1,1,12.0
2026-07-15T16:33:38.502733,90,23,0.005356,0.001002,2.709245,0.0,0.001968,0.025795,1.662093,0,1,1,12.0
2026-07-15T16:33:38.888829,95,25,0.012875,0.000217,2.723591,0.0,0.002206,0.02375,1.649559,0,1,1,12.6
2026-07-15T16:33:39.330494,100,21,0.026643,1.7e-05,1.409553,0.0,0.0011,0.020904,1.671671,0,1,1,12.3
2026-07-15T16:33:39.766406,105,21,0.033643,0.000953,0.828154,0.0,0.000611,0.019431,1.688944,0,1,1,12.2
2026-07-15T16:33:40.149958,110,24,0.033041,0.001026,1.052511,0.0,0.000491,0.02052,1.693418,0,1,1,12.8
2026-07-15T16:33:40.583841,115,23,0.025253,0.000222,2.5974,0.0,0.009499,0.02115,1.69838,0,1,1,12.4
2026-07-15T16:33:41.025189,120,23,0.014631,1.7e-05,4.50687,0.0,0.020676,0.023711,1.706826,0,1,1,12.1
2026-07-15T16:33:41.423629,125,22,0.019643,1e-06,4.613685,0.001981,0.020818,0.024328,1.716687,0,1,1,12.5
2026-07-15T16:33:41.836460,130,36,0.039834,0.0,4.102751,0.009817,0.018343,0.023472,1.712945,0,1,1,12.6
2026-07-15T16:33:42.286182,135,38,0.061385,0.0,5.428084,0.023932,0.031505,0.023383,1.691345,0,1,1,12.0
2026-07-15T16:33:42.712048,140,46,0.079416,0.0,7.060401,0.034018,0.048982,0.024264,1.643353,0,1,1,12.0
2026-07-15T16:33:43.127819,145,38,0.086432,0.0,7.477746,0.037973,0.060665,0.025997,1.555789,0,1,1,12.2
2026-07-15T16:33:43.560860,150,36,0.085085,0.0,7.314178,0.03804,0.061785,0.026801,1.501157,0,1,1,12.1
2026-07-15T16:33:43.979409,155,37,0.075313,0.0,6.329556,0.033603,0.052641,0.025071,1.550198,0,1,1,12.2
2026-07-15T16:33:44.437664,160,44,0.06232,0.0,4.827484,0.026435,0.039669,0.02491,1.666076,0,1,1,12.0
2026-07-15T16:33:44.854869,165,44,0.05494,0.0,3.543388,0.021359,0.031128,0.02628,1.711454,0,1,1,12.1
2026-07-15T16:33:45.286702,170,35,0.054022,0.0,3.185486,0.020511,0.029156,0.02689,1.711109,0,1,1,12.0
2026-07-15T16:33:45.719052,175,39,0.051616,0.0,3.193103,0.020109,0.02685,0.027255,1.701948,0,1,1,11.9
2026-07-15T16:33:46.166478,180,30,0.04678,0.0,4.054851,0.019368,0.026575,0.026836,1.707521,0,1,1,11.6
2026-07-15T16:33:46.583237,185,38,0.043311,0.0,5.031192,0.018212,0.028104,0.026572,1.706896,0,1,1,11.9
2026-07-15T16:33:47.035108,190,28,0.037776,0.0,4.403135,0.017427,0.027133,0.024585,1.712431,0,1,1,11.7
2026-07-15T16:33:47.463251,195,25,0.040592,0.0,3.787068,0.017467,0.019779,0.022711,1.702624,0,1,1,11.7
2026-07-15T16:33:47.879667,200,27,0.042708,0.0,4.496066,0.014602,0.016343,0.022943,1.687567,0,1,1,11.9
2026-07-15T16:33:48.317520,205,23,0.03917,0.0,4.926278,0.009907,0.015601,0.023586,1.65625,0,1,1,11.8
2026-07-15T16:33:48.791672,210,24,0.027676,0.0,4.738079,0.004527,0.017653,0.022887,1.658429,0,1,1,11.4
2026-07-15T16:33:49.207860,215,21,0.020619,0.0,4.709407,0.002402,0.018696,0.022714,1.677624,0,1,1,11.9
2026-07-15T16:33:49.631450,220,34,0.018374,0.0,3.311242,0.000187,0.013436,0.023114,1.683435,0,1,1,12.1
2026-07-15T16:33:50.054834,225,33,0.030901,0.0,2.262024,1.5e-05,0.017171,0.023233,1.692283,0,1,1,12.3
2026-07-15T16:33:50.472191,230,27,0.047688,0.001855,2.96803,1e-06,0.029198,0.024181,1.703237,0,1,1,12.3
2026-07-15T16:33:50.922170,235,29,0.052469,0.002054,4.534819,0.0,0.028799,0.025689,1.704227,0,1,1,12.0
2026-07-15T16:33:51.339120,240,24,0.041338,0.000598,5.856312,0.0,0.014504,0.026793,1.702099,0,1,1,12.1
2026-07-15T16:33:51.766744,245,29,0.037509,4.6e-05,7.18553,0.0,0.004805,0.027415,1.716529,0,1,1,12.0
2026-07-15T16:33:52.168523,250,25,0.04309,0.003976,8.150367,0.0,0.000667,0.02765,1.716484,0,1,1,12.4
2026-07-15T16:33:52.648237,255,31,0.049012,0.008158,7.523531,0.0,0.004395,0.025254,1.725262,0,1,1,11.7
2026-07-15T16:33:53.063692,260,37,0.034354,0.006707,4.541527,0.000408,0.012291,0.022513,1.722887,0,1,1,11.9
2026-07-15T16:33:53.521791,265,40,0.012163,0.001589,1.879579,0.001917,0.019456,0.020835,1.713826,0,1,1,11.7
2026-07-15T16:33:53.976765,270,35,0.001037,0.000124,1.405968,0.002091,0.020292,0.021795,1.712307,0,1,1,11.5
2026-07-15T16:33:54.408306,275,29,8.1e-05,1e-05,1.378867,0.000522,0.020083,0.023114,1.721274,0,1,1,11.5
2026-07-15T16:33:54.824561,280,33,6e-06,1e-06,1.125245,4.1e-05,0.018484,0.023892,1.726667,0,1,1,11.9
2026-07-15T16:33:55.259576,285,39,0.0,0.0,1.106399,3e-06,0.018253,0.024803,1.736231,0,1,1,11.8
2026-07-15T16:33:55.706857,290,39,0.0,0.0,1.402181,0.0,0.019724,0.025404,1.753775,0,1,1,11.6
2026-07-15T16:33:56.154939,295,31,0.0,0.0,1.47041,0.0,0.019548,0.027808,1.744518,0,1,1,11.6
2026-07-15T16:33:56.624697,300,29,0.0,0.0,1.413883,0.0,0.018595,0.027698,1.734651,0,1,1,11.3
2026-07-15T16:33:57.082445,305,34,0.0,0.0,1.38821,0.0,0.018569,0.027522,1.737362,0,1,1,11.4
2026-07-15T16:33:57.525157,310,41,0.0,0.0,1.417596,0.0,0.018786,0.027901,1.748398,0,1,1,11.4
2026-07-15T16:33:57.958102,315,39,0.0,0.0,1.28721,0.0,0.019328,0.027763,1.754249,0,1,1,11.5
2026-07-15T16:33:58.378944,320,34,0.0,0.0,0.858532,0.0,0.020465,0.026681,1.741011,0,1,1,11.8
2026-07-15T16:33:58.948211,325,35,0.0,0.0,0.475897,0.0,0.019711,0.023862,1.71679,0,1,1,11.0
2026-07-15T16:33:59.385232,330,35,0.0,0.0,0.486945,0.0,0.018741,0.022691,1.702357,0,1,1,11.5
2026-07-15T16:33:59.830692,335,34,0.001117,0.0,0.886869,0.0,0.019539,0.023378,1.713227,0,1,1,11.5
2026-07-15T16:34:00.248317,340,41,0.001401,0.0,1.272268,0.0,0.020846,0.023986,1.720301,0,1,1,11.8
2026-07-15T16:34:00.685447,345,32,0.000853,0.0,1.316722,0.0,0.020665,0.024236,1.721796,0,1,1,11.8
2026-07-15T16:34:01.098103,350,38,6.6e-05,0.0,1.079633,0.0,0.017051,0.024522,1.715094,0,1,1,12.1
2026-07-15T16:34:01.527093,355,37,0.005288,0.0,0.958276,0.0,0.011472,0.024867,1.710792,0,1,1,12.0
2026-07-15T16:34:01.974554,360,51,0.02684,0.0,1.152681,0.0,0.011169,0.02448,1.678309,0,1,1,11.8
2026-07-15T16:34:02.412801,365,56,0.039497,0.0,1.210329,0.0,0.00797,0.023283,1.616153,0,1,1,11.7
2026-07-15T16:34:02.870627,370,54,0.031656,0.0,0.761236,0.0,0.002965,0.023908,1.573615,0,1,1,11.4
2026-07-15T16:34:03.332944,375,51,0.023719,0.0,0.420373,0.0,0.000231,0.02553,1.586338,0,1,1,11.3
2026-07-15T16:34:03.798369,380,48,0.01884,0.0,0.319244,0.001058,0.002576,0.024851,1.63639,0,1,1,11.2
