timestamp,frame,risk,mouth,eye,tilt,brow,cheek,rigid,arm,alert_active,face_detected,pose_detected,fps
2026-04-24T23:21:49.979707,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
2026-04-24T23:21:50.254778,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9.2
2026-04-24T23:21:50.446621,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,18.9
2026-04-24T23:21:50.649470,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23.8
2026-04-24T23:21:50.805249,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,29.3
2026-04-24T23:21:51.021190,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,28.5
2026-04-24T23:21:51.218676,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,29.5
2026-04-24T23:21:51.359932,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,33.6
2026-04-24T23:21:51.531711,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,34.9
2026-04-24T23:21:51.750921,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,30.9
2026-04-24T23:21:51.970419,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,31.6
2026-04-24T23:21:52.182892,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,29.5
2026-04-24T23:21:52.403443,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,28.0
2026-04-24T23:21:52.634383,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,28.5
2026-04-24T23:21:52.827417,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,29.4
2026-04-24T23:21:53.011851,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,32.4
2026-04-24T23:21:53.157742,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,35.8
2026-04-24T23:21:53.327018,85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,36.0
2026-04-24T23:21:53.620781,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,32.3
2026-04-24T23:21:53.853761,95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,33.4
2026-04-24T23:21:54.057078,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,31.8
2026-04-24T23:21:54.292884,105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,30.7
2026-04-24T23:21:54.540914,110,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,31.3
2026-04-24T23:21:54.731637,115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,30.0
2026-04-24T23:21:54.920617,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,30.5
2026-04-24T23:21:55.144776,125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,34.1
2026-04-24T23:21:55.483767,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,31.4
2026-04-24T23:21:55.691702,135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,33.3
2026-04-24T23:21:55.833642,140,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,35.5
2026-04-24T23:21:56.013804,145,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,33.3
2026-04-24T23:21:56.323751,150,35,0.0047,0.000212,1.401158,0.00481,0.00774,0.003201,0.187986,0,1,1,26.7
2026-04-24T23:21:56.544660,155,47,0.011967,0.00048,3.749707,0.012611,0.020725,0.010291,0.774228,0,1,1,27.0
2026-04-24T23:21:56.797531,160,50,0.017328,0.001115,5.502634,0.01884,0.030631,0.01867,1.413795,0,1,1,25.3
2026-04-24T23:21:57.065583,165,52,0.019501,0.00135,5.746145,0.02048,0.031212,0.023275,1.659744,0,1,1,24.4
2026-04-24T23:21:57.280361,170,53,0.02051,0.001145,5.646234,0.020527,0.028346,0.02373,1.64079,0,1,1,25.7
2026-04-24T23:21:57.536551,175,50,0.019299,0.000893,5.013641,0.017364,0.021538,0.021657,1.705671,0,1,1,24.7
2026-04-24T23:21:57.799555,180,44,0.01392,0.000761,3.760098,0.01198,0.014437,0.020447,1.903033,0,1,1,23.1
2026-04-24T23:21:58.035434,185,40,0.007976,0.000827,2.340314,0.006582,0.008625,0.021356,2.000312,0,1,1,23.9
2026-04-24T23:21:58.347074,190,40,0.004379,0.000845,1.57437,0.003448,0.004639,0.022857,2.038884,0,1,1,22.5
2026-04-24T23:21:58.678526,195,40,0.002986,0.000802,1.774824,0.003008,0.004088,0.022689,2.067551,0,1,1,21.1
2026-04-24T23:21:58.903209,200,40,0.002428,0.001325,2.06564,0.004327,0.006065,0.021466,2.074626,0,1,1,22.6
2026-04-24T23:21:59.197677,205,40,0.001787,0.001789,2.153285,0.005757,0.008987,0.021228,2.065497,0,1,1,22.4
2026-04-24T23:21:59.513299,210,42,0.002412,0.001383,1.94478,0.006782,0.0124,0.021175,2.084819,0,1,1,20.9
2026-04-24T23:21:59.754758,215,43,0.004185,0.000962,1.535373,0.007061,0.014442,0.021728,2.117497,0,1,1,22.1
2026-04-24T23:22:00.091926,220,43,0.00607,0.000944,1.274624,0.006727,0.014204,0.024031,2.109307,0,1,1,20.7
2026-04-24T23:22:00.389678,225,43,0.006275,0.001207,1.376638,0.006381,0.01409,0.025238,2.06611,0,1,1,21.0
2026-04-24T23:22:00.678766,230,42,0.005499,0.00151,1.243801,0.00546,0.013148,0.024369,2.004244,0,1,1,21.0
2026-04-24T23:22:01.046460,235,40,0.006806,0.001867,0.888224,0.003392,0.00886,0.024116,1.933927,0,1,1,19.5
2026-04-24T23:22:01.382982,240,40,0.007543,0.002063,0.7872,0.001988,0.006543,0.024939,1.929813,0,1,1,19.2
2026-04-24T23:22:01.623550,245,40,0.005709,0.001855,1.050458,0.002131,0.0062,0.024973,2.000428,0,1,1,21.1
2026-04-24T23:22:01.965898,250,40,0.004606,0.001563,1.188397,0.003739,0.006022,0.024353,2.024304,0,1,1,20.3
2026-04-24T23:22:02.298812,255,40,0.005265,0.001253,1.150452,0.00502,0.00573,0.023351,2.039842,0,1,1,19.2
2026-04-24T23:22:02.526745,260,40,0.005322,0.000888,1.23704,0.005216,0.007,0.023091,2.077906,0,1,1,22.8
2026-04-24T23:22:02.855355,265,40,0.004407,0.000913,1.351038,0.004728,0.006951,0.024478,2.095677,0,1,1,21.5
2026-04-24T23:22:03.206209,270,40,0.003765,0.00112,1.376722,0.004691,0.006533,0.025649,2.097524,0,1,1,19.5
2026-04-24T23:22:03.448415,275,40,0.003968,0.001068,1.347419,0.004125,0.005974,0.026299,2.109683,0,1,1,21.0
