timestamp,frame,risk,mouth,eye,tilt,brow,cheek,rigid,arm,alert_active,face_detected,pose_detected,fps
2026-04-25T10:37:14.120896,0,0,0.0,0.0,0.04866,0.0,0.000467,0.0,0.033449,0,1,1,0.1
2026-04-25T10:37:14.392894,5,40,0.009443,0.0,0.41361,0.005035,0.012515,0.003407,0.458834,0,1,1,9.2
2026-04-25T10:37:14.657303,10,41,0.025036,0.0,0.762083,0.01373,0.029239,0.010505,1.00978,0,1,1,14.7
2026-04-25T10:37:14.987374,15,45,0.035237,0.0,1.234233,0.020045,0.039539,0.017112,1.369742,0,1,1,16.7
2026-04-25T10:37:15.225657,20,45,0.034233,0.0,2.129979,0.017359,0.036213,0.019718,1.467083,0,1,1,18.9
2026-04-25T10:37:15.526700,25,44,0.029452,0.0,3.399347,0.009845,0.028343,0.022186,1.644679,0,1,1,19.1
2026-04-25T10:37:15.845440,30,43,0.024147,0.0,4.440833,0.003037,0.018142,0.02421,1.723727,0,1,1,19.0
2026-04-25T10:37:16.155703,35,43,0.016633,0.0,5.179858,0.000721,0.008363,0.021687,1.667485,0,1,1,19.1
2026-04-25T10:37:16.461540,40,42,0.008365,0.0,4.833524,0.000171,0.00221,0.017824,1.688019,0,1,1,18.7
2026-04-25T10:37:16.795872,45,41,0.002103,0.0,3.095935,4.1e-05,0.000745,0.015451,1.816494,0,1,1,18.1
2026-04-25T10:37:17.081399,50,41,0.000499,0.00045,1.828969,1e-05,0.003555,0.014099,1.848725,0,1,1,19.3
2026-04-25T10:37:17.425690,55,40,0.000118,0.00235,1.429843,2e-06,0.006538,0.011878,1.792378,0,1,1,19.5
2026-04-25T10:37:17.785621,60,41,2.8e-05,0.003013,1.331951,1e-06,0.007113,0.014101,1.779743,0,1,1,18.0
2026-04-25T10:37:18.077692,65,41,0.000336,0.001496,1.222839,0.0,0.004723,0.016345,1.856395,0,1,1,19.3
2026-04-25T10:37:18.390955,70,41,0.002121,0.000355,1.186545,0.0,0.001391,0.015583,1.919897,0,1,1,18.8
2026-04-25T10:37:18.770925,75,41,0.002876,8.4e-05,0.799578,0.0,0.00033,0.01541,1.917239,0,1,1,17.6
2026-04-25T10:37:19.055490,80,41,0.001707,2e-05,0.591764,0.0,0.001706,0.017407,1.913454,0,1,1,18.6
2026-04-25T10:37:19.385608,85,42,0.001178,5e-06,0.648903,0.0,0.002131,0.018327,1.938239,0,1,1,19.2
2026-04-25T10:37:19.735933,90,42,0.002295,1e-06,0.685782,0.0,0.00165,0.018419,1.993455,0,1,1,18.2
2026-04-25T10:37:20.030934,95,42,0.002226,0.0,0.535891,0.0,0.001118,0.020367,2.035275,0,1,1,18.7
2026-04-25T10:37:20.365476,100,42,0.00077,0.0,0.511016,0.0,0.001037,0.020203,2.03431,0,1,1,18.5
2026-04-25T10:37:20.683690,105,42,0.000959,0.0,0.485598,0.0,0.002392,0.018571,1.693611,0,1,1,18.0
2026-04-25T10:37:20.970637,110,42,0.001251,0.0,0.464632,0.0,0.002784,0.018012,0.996513,0,1,1,19.9
2026-04-25T10:37:21.311405,115,36,0.000985,0.0,0.535861,0.0,0.00287,0.020613,0.341082,0,1,1,19.2
2026-04-25T10:37:21.685819,120,3,0.001445,0.0,1.052182,0.0,0.00402,0.023707,0.126717,0,1,1,18.1
2026-04-25T10:37:21.977079,125,4,0.004941,0.0,1.637419,0.0,0.004492,0.025532,0.068372,0,1,1,18.7
2026-04-25T10:37:22.305604,130,4,0.005561,0.0,1.592068,0.0,0.002725,0.025983,0.052539,0,1,1,18.9
2026-04-25T10:37:22.648951,135,3,0.004227,0.0,1.370802,0.000277,0.001478,0.023806,0.058015,0,1,1,18.5
2026-04-25T10:37:22.908983,140,2,0.007097,0.0,1.525354,0.000912,0.005507,0.02104,0.103027,0,1,1,20.3
2026-04-25T10:37:23.248618,145,42,0.010837,0.0,1.859883,0.003246,0.014079,0.019957,0.575146,0,1,1,18.9
2026-04-25T10:37:23.615599,150,42,0.01455,0.0,1.786467,0.003728,0.017144,0.019465,1.308975,0,1,1,17.5
2026-04-25T10:37:23.931445,155,43,0.012916,0.0,1.514512,0.002801,0.012998,0.021524,1.873026,0,1,1,17.5
2026-04-25T10:37:24.236275,160,43,0.007337,0.0,1.383235,0.000665,0.008969,0.023727,1.998559,0,1,1,18.6
2026-04-25T10:37:24.525705,165,43,0.001881,0.0,1.211909,0.000158,0.008889,0.022929,1.986824,0,1,1,19.7
2026-04-25T10:37:24.781956,170,42,0.002165,0.0,1.58795,0.003593,0.00858,0.020023,1.985048,0,1,1,21.1
2026-04-25T10:37:25.765800,195,42,0.007794,0.0,2.655614,0.008624,0.012713,0.018103,1.988919,0,1,1,18.2
2026-04-25T10:37:26.068539,200,42,0.029817,0.0,6.621589,0.025548,0.031721,0.011023,2.009135,0,1,1,18.3
2026-04-25T10:37:26.426894,205,43,0.034884,0.0,7.695332,0.027842,0.041555,0.009118,2.015838,0,1,1,17.7
2026-04-25T10:37:27.488821,230,46,0.045847,0.0,9.209646,0.034637,0.056379,0.009979,2.028621,0,1,1,17.8
2026-04-25T10:37:27.811147,235,55,0.072758,0.0,13.115678,0.055057,0.081492,0.008813,2.018269,0,1,1,19.0
2026-04-25T10:37:28.182135,240,56,0.072555,0.0,12.649096,0.056192,0.080261,0.011485,2.017338,0,1,1,18.2
2026-04-25T10:37:28.460275,245,49,0.050508,0.0,9.090429,0.041969,0.05802,0.013729,2.032971,0,1,1,19.2
2026-04-25T10:37:28.790622,250,43,0.025542,0.0,5.492427,0.024684,0.035002,0.014951,2.049789,0,1,1,19.6
2026-04-25T10:37:29.099565,255,42,0.008305,0.0,2.786659,0.010722,0.016256,0.019643,2.064483,0,1,1,19.8
2026-04-25T10:37:29.347660,260,43,0.001971,0.0,1.300996,0.002811,0.004529,0.023606,2.059525,0,1,1,21.5
2026-04-25T10:37:29.709331,265,44,0.000468,0.0,0.971013,0.000667,0.001075,0.025121,2.056088,0,1,1,19.7
2026-04-25T10:37:30.015926,270,43,0.000111,0.0,0.959924,0.000158,0.001455,0.024734,2.053236,0,1,1,19.1
2026-04-25T10:37:30.281959,275,43,2.6e-05,0.0,0.91828,3.8e-05,0.001804,0.024382,2.062205,0,1,1,19.4
2026-04-25T10:37:30.647430,280,43,0.000358,0.0,0.880134,9e-06,0.001242,0.021833,2.066638,0,1,1,18.4
2026-04-25T10:37:30.940408,285,41,0.004225,0.0,0.696748,2e-06,0.00172,0.016435,2.052996,0,1,1,18.9
2026-04-25T10:37:31.183844,290,40,0.013061,0.0,0.519845,0.0006,0.007441,0.013248,2.03371,0,1,1,20.8
2026-04-25T10:37:31.483149,295,40,0.023005,0.0,0.838858,0.001709,0.0158,0.013008,2.008269,0,1,1,20.2
2026-04-25T10:37:31.802462,300,40,0.030815,0.000352,1.758733,0.003541,0.020672,0.011254,1.98421,0,1,1,19.8
2026-04-25T10:37:32.093689,305,40,0.038399,0.001657,3.651249,0.005454,0.02461,0.008445,1.987325,0,1,1,19.3
2026-04-25T10:37:32.300576,310,40,0.03902,0.00188,3.959166,0.005329,0.025108,0.00801,1.990333,0,0,1,17.9
