timestamp,frame,risk,mouth,eye,tilt,brow,cheek,rigid,arm,alert_active,face_detected,pose_detected,fps
2026-07-15T16:10:32.062786,0,0,0.0,0.0,0.089795,0.000544,0.000932,0.0,0.062798,0,1,1,0.2
2026-07-15T16:10:32.535747,5,40,0.0,0.0,1.153119,0.006203,0.010834,0.00854,0.720266,0,1,1,4.6
2026-07-15T16:10:32.983639,10,45,0.0,0.0,2.540963,0.012811,0.021383,0.019906,1.501622,0,1,1,7.7
2026-07-15T16:10:33.409708,15,46,0.0,0.0,3.240578,0.015629,0.025317,0.027364,1.856912,0,1,1,9.4
2026-07-15T16:10:33.794381,20,46,0.0,0.0,3.222105,0.015463,0.02505,0.028175,1.871992,0,1,1,11.0
2026-07-15T16:10:34.210555,25,46,0.0,0.0,3.097155,0.01497,0.025136,0.028354,1.875011,0,1,1,11.5
2026-07-15T16:10:34.591484,30,46,0.0,0.0,3.05574,0.014698,0.025741,0.028271,1.878991,0,1,1,12.3
2026-07-15T16:10:35.011104,35,46,0.0,0.0,3.049317,0.014431,0.026213,0.028158,1.879769,0,1,1,12.3
2026-07-15T16:10:35.463887,40,46,0.0,0.0,3.058384,0.014848,0.026521,0.027888,1.883149,0,1,1,11.9
2026-07-15T16:10:35.876105,45,46,0.0,0.0,3.073332,0.015737,0.02727,0.027834,1.871755,0,1,1,12.1
2026-07-15T16:10:36.298192,50,46,0.0,0.0,3.158642,0.017014,0.02831,0.028003,1.85887,0,1,1,12.3
2026-07-15T16:10:36.728576,55,47,0.0,0.0,3.199955,0.018244,0.030074,0.027686,1.860161,0,1,1,12.3
2026-07-15T16:10:37.153280,60,47,0.0,0.0,3.229567,0.018531,0.030696,0.027708,1.860805,0,1,1,12.2
2026-07-15T16:10:37.556631,65,47,0.0,0.0,3.285786,0.018298,0.029739,0.028113,1.862682,0,1,1,12.6
2026-07-15T16:10:38.053062,70,46,0.0,0.0,3.340102,0.01823,0.028415,0.028397,1.868505,0,1,1,11.9
2026-07-15T16:10:38.502764,75,46,0.0,0.0,3.25198,0.017857,0.027717,0.028213,1.876386,0,1,1,11.7
2026-07-15T16:10:38.928763,80,46,0.0,0.0,3.175885,0.017484,0.027899,0.027482,1.874363,0,1,1,12.0
2026-07-15T16:10:39.354429,85,46,0.0,0.0,3.182118,0.017205,0.028013,0.026848,1.866633,0,1,1,12.0
2026-07-15T16:10:39.796421,90,46,0.0,0.0,3.230536,0.017325,0.027513,0.027239,1.861636,0,1,1,11.8
