timestamp,frame,risk,mouth,eye,tilt,brow,cheek,rigid,arm,alert_active,face_detected,pose_detected,fps
2026-04-25T10:54:32.936392,0,0,0.000755,0.0,0.090515,0.000491,0.000369,0.0,0.029622,0,1,1,0.2
2026-04-25T10:54:33.529192,5,40,0.00935,0.0,1.282495,0.006165,0.005405,0.005531,0.416738,0,1,1,4.1
2026-04-25T10:54:34.176159,10,41,0.02093,0.0,2.895645,0.013874,0.012456,0.014711,0.959533,0,1,1,6.2
2026-04-25T10:54:34.778677,15,43,0.027523,0.0,3.855771,0.01872,0.017455,0.022615,1.318042,0,1,1,7.8
2026-04-25T10:54:34.936696,20,44,0.028932,0.0,4.008057,0.019971,0.019244,0.025315,1.408439,0,1,1,19.8
2026-04-25T10:54:35.134912,25,44,0.029348,0.0,4.059299,0.01981,0.020503,0.027144,1.442227,0,1,1,23.0
2026-04-25T10:54:35.290005,30,44,0.028268,0.0,4.105471,0.019527,0.022254,0.027864,1.459906,0,1,1,28.1
2026-04-25T10:54:35.451627,35,44,0.027352,0.0,4.222522,0.019608,0.024088,0.028296,1.468517,0,1,1,29.5
2026-04-25T10:54:35.650502,40,44,0.026647,0.0,4.444692,0.020082,0.025542,0.028391,1.456855,0,1,1,28.5
2026-04-25T10:54:35.835745,45,44,0.026054,0.0,4.566283,0.020281,0.025375,0.028296,1.430455,0,1,1,28.1
2026-04-25T10:54:35.997907,50,44,0.025979,0.0,4.486808,0.019855,0.024221,0.027905,1.420961,0,1,1,30.8
2026-04-25T10:54:36.186613,55,44,0.026008,0.0,4.220946,0.019124,0.022083,0.027373,1.412462,0,1,1,29.9
2026-04-25T10:54:36.372690,60,44,0.022216,0.0,3.685293,0.016999,0.017039,0.025691,1.443532,0,1,1,28.9
2026-04-25T10:54:36.521310,65,43,0.012879,0.0,2.834913,0.010943,0.010536,0.02226,1.465882,0,1,1,32.1
2026-04-25T10:54:36.716667,70,43,0.004076,0.0,2.223404,0.003975,0.004246,0.021553,1.455132,0,1,1,30.8
2026-04-25T10:54:36.878368,75,43,0.000967,0.0,2.246514,0.000943,0.001457,0.024079,1.41234,0,1,1,33.9
2026-04-25T10:54:37.033348,80,44,0.00023,0.0,2.438476,0.000224,0.000346,0.02658,1.424785,0,1,1,34.8
2026-04-25T10:54:37.209179,85,44,5.4e-05,0.0,2.661127,5.3e-05,8.2e-05,0.027346,1.44837,0,1,1,33.5
2026-04-25T10:54:37.387819,90,44,1.3e-05,0.0,2.694079,1.3e-05,1.9e-05,0.027615,1.445094,0,1,1,32.4
2026-04-25T10:54:37.564836,95,44,3e-06,0.0,2.596508,3e-06,5e-06,0.02771,1.421671,0,1,1,31.2
2026-04-25T10:54:37.752025,100,44,1e-06,0.0,2.477587,1e-06,1e-06,0.027856,1.418223,0,1,1,30.4
2026-04-25T10:54:37.955595,105,44,0.0,0.0,2.414122,0.0,0.0,0.02807,1.418103,0,1,1,28.4
