timestamp,frame,risk,mouth,eye,tilt,brow,cheek,rigid,arm,alert_active,face_detected,pose_detected,fps
2026-04-25T14:28:17.626897,0,0,0.000743,0.0,0.152101,0.000855,0.001185,0.0,0.037552,0,1,1,0.2
2026-04-25T14:28:17.901711,5,40,0.010085,0.0,1.795729,0.010418,0.013492,0.003646,0.508292,0,1,1,10.0
2026-04-25T14:28:18.238743,10,40,0.017251,0.0,3.45829,0.019272,0.025183,0.005184,1.124424,0,1,1,12.8
2026-04-25T14:28:18.554601,15,42,0.022795,0.0,4.927612,0.025771,0.036187,0.003498,1.531509,0,1,1,14.8
2026-04-25T14:28:18.822935,20,43,0.023677,0.0,5.352156,0.027242,0.042025,0.002813,1.623627,0,1,1,17.4
2026-04-25T14:28:19.139277,25,42,0.017446,0.0,4.316169,0.023111,0.037373,0.005515,1.66912,0,1,1,18.0
2026-04-25T14:28:19.464585,30,41,0.005992,0.0,2.785896,0.016898,0.0288,0.009591,1.748297,0,1,1,18.2
2026-04-25T14:28:19.691442,35,41,0.001422,0.0,2.731663,0.016378,0.025934,0.012708,1.917407,0,1,1,21.3
2026-04-25T14:28:20.026475,40,42,0.000337,0.0,2.809246,0.015656,0.021797,0.017221,2.030165,0,1,1,20.3
2026-04-25T14:28:20.364924,45,43,0.009258,0.0,4.123861,0.018371,0.027642,0.019728,2.08226,0,1,1,19.2
2026-04-25T14:28:20.652720,50,47,0.03959,0.0,9.101509,0.036878,0.055639,0.017168,2.059918,0,1,1,19.2
2026-04-25T14:28:20.991690,55,58,0.071775,0.0,15.188096,0.061674,0.09336,0.016692,2.018082,0,1,1,18.5
2026-04-25T14:28:21.291093,60,63,0.082614,0.0,18.095935,0.075514,0.116741,0.020225,2.022159,0,1,1,18.6
2026-04-25T14:28:21.522662,65,64,0.083945,0.0,18.963626,0.080479,0.128809,0.022501,2.070207,0,1,1,20.9
2026-04-25T14:28:21.856304,70,66,0.090804,0.0,20.098573,0.085486,0.138828,0.023592,2.093258,0,1,1,19.7
2026-04-25T14:28:22.153262,75,69,0.098142,0.0,21.012031,0.089385,0.144011,0.024289,2.113282,0,1,1,19.3
2026-04-25T14:28:22.424255,80,69,0.099917,0.0,21.337408,0.090399,0.144921,0.025533,2.110913,0,1,1,19.3
2026-04-25T14:28:22.781987,85,70,0.103088,0.0,21.804245,0.092344,0.14673,0.02629,2.07074,0,1,1,19.3
2026-04-25T14:28:23.133725,90,70,0.109025,0.0,22.344341,0.095649,0.149452,0.026056,2.026296,0,1,1,18.0
2026-04-25T14:28:23.425181,95,70,0.11277,0.0,22.639012,0.0968,0.150827,0.02595,1.999954,0,1,1,18.7
2026-04-25T14:28:23.771080,100,70,0.112675,0.0,22.622764,0.095763,0.151865,0.025369,2.014918,0,1,1,17.9
2026-04-25T14:28:24.062947,105,70,0.111602,0.0,22.561834,0.094847,0.15177,0.024987,2.053268,0,1,1,18.2
2026-04-25T14:28:24.317210,110,69,0.106657,0.0,22.019513,0.092618,0.148867,0.023685,2.0843,0,1,1,20.9
2026-04-25T14:28:24.642790,115,68,0.098619,0.0,21.193293,0.089472,0.145108,0.022172,2.015966,0,1,1,19.6
2026-04-25T14:28:25.004626,120,66,0.091519,0.0,20.575859,0.087516,0.142474,0.021606,1.935798,0,1,1,18.8
2026-04-25T14:28:25.256342,125,65,0.086435,0.0,20.254079,0.085671,0.139564,0.020714,1.885266,0,1,1,20.4
2026-04-25T14:28:25.548047,130,62,0.079402,0.0,19.381585,0.080115,0.129095,0.019479,1.885008,0,1,1,19.6
2026-04-25T14:28:25.871426,135,57,0.065154,0.0,16.59968,0.066371,0.10246,0.018488,1.935487,0,1,1,18.6
2026-04-25T14:28:26.149715,140,49,0.042291,0.0,11.916856,0.044832,0.064395,0.019747,1.958441,0,1,1,19.0
2026-04-25T14:28:26.466176,145,46,0.025828,0.0,8.093075,0.0302,0.040581,0.021085,1.959756,0,1,1,18.8
2026-04-25T14:28:26.783372,150,46,0.015846,0.0,6.372843,0.028541,0.036119,0.022716,2.033834,0,1,1,19.4
2026-04-25T14:28:27.054249,155,45,0.009715,0.0,5.873411,0.029836,0.034789,0.022396,2.101056,0,1,1,20.3
2026-04-25T14:28:27.367692,160,44,0.00559,0.0,6.650636,0.02571,0.028904,0.021452,2.166134,0,1,1,19.7
2026-04-25T14:28:27.709610,165,42,0.008534,0.0,6.600082,0.017617,0.023844,0.01849,2.188124,0,1,1,17.8
2026-04-25T14:28:27.986669,170,46,0.036698,0.000792,7.987703,0.029218,0.048883,0.016709,2.115147,0,1,1,18.4
2026-04-25T14:28:28.332829,175,56,0.070136,0.00098,10.49023,0.050215,0.083661,0.018021,1.902112,0,1,1,17.0
2026-04-25T14:28:28.638112,180,61,0.082868,0.000424,11.707586,0.05924,0.097783,0.021368,1.910361,0,1,1,17.9
2026-04-25T14:28:28.904428,185,61,0.078975,0.000101,10.804395,0.055699,0.092488,0.023467,1.938471,0,1,1,18.7
2026-04-25T14:28:29.184658,190,60,0.076074,2.4e-05,10.711333,0.053646,0.089065,0.025047,1.915642,0,1,1,21.7
2026-04-25T14:28:29.582202,195,60,0.075266,6e-06,11.204968,0.055746,0.091904,0.023364,1.788446,0,1,1,18.2
2026-04-25T14:28:29.853779,200,59,0.076459,1e-06,10.902153,0.059925,0.094415,0.017439,1.778642,0,1,1,19.1
2026-04-25T14:28:30.161445,205,56,0.071755,0.0,8.387988,0.059021,0.087157,0.010657,1.994229,0,1,1,18.9
2026-04-25T14:28:30.475022,210,51,0.056929,0.0,4.675458,0.052321,0.072086,0.010888,2.150411,0,1,1,18.7
2026-04-25T14:28:30.775853,215,47,0.04394,0.001156,2.142962,0.042158,0.057125,0.009778,2.191673,0,1,1,18.3
2026-04-25T14:28:31.034282,220,43,0.032627,0.001857,2.225046,0.028623,0.041458,0.006386,2.00711,0,1,1,21.1
2026-04-25T14:28:31.310090,225,41,0.025761,0.001581,3.102666,0.018342,0.03071,0.002111,1.927418,0,0,1,21.2
2026-04-25T14:28:31.546074,230,40,0.016429,0.000375,2.569928,0.012482,0.021951,0.001029,1.942303,0,0,1,22.4
2026-04-25T14:28:31.889058,235,40,0.007874,8.9e-05,1.087446,0.006022,0.010158,0.00047,2.014381,0,0,1,20.4
2026-04-25T14:28:32.187545,240,40,0.001869,2.1e-05,0.258056,0.001429,0.002411,0.000111,2.019083,0,0,1,19.7
2026-04-25T14:28:32.492922,245,40,0.016869,5e-06,3.240414,0.009458,0.009634,2.6e-05,2.00437,0,1,1,19.1
2026-04-25T14:28:32.834837,250,41,0.037546,1e-06,7.735778,0.024224,0.026147,6e-06,2.000302,0,1,1,18.4
2026-04-25T14:28:33.164342,255,50,0.059201,0.0,11.942924,0.040723,0.04978,0.000626,2.003381,0,1,1,18.2
2026-04-25T14:28:33.364161,260,53,0.066777,0.0,12.512366,0.04567,0.060898,0.002055,2.004708,0,1,1,21.6
2026-04-25T14:28:33.739570,265,52,0.064138,0.0,10.676584,0.043073,0.060127,0.004976,1.941177,0,1,1,19.3
2026-04-25T14:28:34.074324,270,53,0.065202,0.0,9.878946,0.045859,0.061476,0.004234,1.942711,0,1,1,19.3
2026-04-25T14:28:34.364727,275,57,0.078233,0.0,12.166824,0.058608,0.081182,0.003158,2.029751,0,1,1,20.0
2026-04-25T14:28:34.714959,280,60,0.086522,0.0,14.810569,0.066699,0.096963,0.002392,2.019406,0,1,1,18.4
2026-04-25T14:28:35.054099,285,53,0.064886,0.0,11.690598,0.046531,0.070032,0.00566,1.884576,0,1,1,18.1
2026-04-25T14:28:35.324925,290,41,0.027923,0.0,5.390001,0.016042,0.026456,0.011764,1.700269,0,1,1,20.1
2026-04-25T14:28:35.639357,295,42,0.014599,0.0,2.132058,0.003807,0.013185,0.017917,1.635078,0,1,1,20.4
2026-04-25T14:28:35.965571,300,42,0.036545,0.0,2.090873,0.004361,0.01389,0.020245,1.614239,0,1,1,19.3
2026-04-25T14:28:36.260849,305,59,0.114171,0.0,6.554124,0.028554,0.035591,0.017508,1.640136,0,1,1,19.3
2026-04-25T14:28:36.548531,310,64,0.2014,0.0,12.939257,0.063523,0.064918,0.014326,1.731948,0,1,1,19.9
2026-04-25T14:28:36.880862,315,66,0.247522,0.0,17.59554,0.087149,0.0841,0.015883,1.832632,0,1,1,19.4
2026-04-25T14:28:37.167382,320,68,0.261732,0.0,19.918802,0.093257,0.083459,0.019266,1.891861,0,1,1,19.3
2026-04-25T14:28:37.485013,325,69,0.270054,0.0,21.360911,0.097484,0.085279,0.022468,1.919051,0,1,1,18.9
2026-04-25T14:28:37.788646,330,69,0.276223,0.0,22.869525,0.102248,0.092486,0.023169,1.910196,0,1,1,19.2
2026-04-25T14:28:38.063619,335,70,0.283012,0.0,23.513154,0.106245,0.100576,0.022719,1.900122,0,1,1,20.2
2026-04-25T14:28:38.404680,340,69,0.280098,0.0,22.989389,0.107561,0.112863,0.021793,1.913551,0,1,1,18.9
2026-04-25T14:28:38.748997,345,69,0.269511,0.0,22.360292,0.10933,0.133201,0.022648,1.924496,0,1,1,17.8
