timestamp,frame,risk,mouth,eye,tilt,brow,cheek,rigid,arm,alert_active,face_detected,pose_detected,fps
2026-04-25T14:35:07.856005,0,0,0.000629,0.0,0.154685,0.001059,0.001366,0.0,0.07142,0,1,1,0.2
2026-04-25T14:35:08.131482,5,40,0.010191,0.0,1.975913,0.012126,0.012613,0.001368,0.806007,0,1,1,10.5
2026-04-25T14:35:08.432690,10,41,0.022967,0.0,3.803489,0.020042,0.020796,0.001651,1.67847,0,1,1,14.8
2026-04-25T14:35:08.737976,15,41,0.02816,0.0,4.797682,0.02183,0.023286,0.002369,2.066355,0,1,1,16.4
2026-04-25T14:35:09.050008,20,42,0.023912,0.0,4.556765,0.021274,0.024395,0.007777,2.090703,0,1,1,17.5
2026-04-25T14:35:09.375682,25,44,0.020331,0.0,3.551467,0.024158,0.023035,0.014947,2.07212,0,1,1,18.7
2026-04-25T14:35:09.742560,30,44,0.026362,0.0,3.188086,0.025533,0.020263,0.017191,2.037117,0,1,1,17.4
2026-04-25T14:35:10.017427,35,46,0.035547,0.0,4.059143,0.025507,0.017161,0.019276,1.990158,0,1,1,19.1
2026-04-25T14:35:10.367249,40,44,0.031226,0.0,4.730104,0.021747,0.015955,0.019479,1.995976,0,1,1,17.8
2026-04-25T14:35:10.686051,45,45,0.022047,0.0,4.419902,0.018992,0.026421,0.017163,1.992867,0,1,1,18.2
2026-04-25T14:35:10.932858,50,47,0.017328,0.0,3.979991,0.016323,0.035459,0.017869,1.952023,0,1,1,23.4
2026-04-25T14:35:11.220408,55,46,0.024574,0.0,3.235015,0.017226,0.026659,0.020656,1.948741,0,1,1,23.0
2026-04-25T14:35:11.567737,60,44,0.030438,0.0,2.047735,0.01568,0.012069,0.02079,1.978819,0,1,1,19.9
2026-04-25T14:35:11.795491,65,44,0.030079,0.0,1.405261,0.0194,0.005628,0.020318,2.007257,0,1,1,23.5
2026-04-25T14:35:12.128789,70,44,0.023263,0.00528,1.082567,0.021936,0.010706,0.02142,2.030571,0,1,1,21.8
2026-04-25T14:35:12.465932,75,44,0.020685,0.009715,0.790861,0.020277,0.015468,0.02357,2.050378,0,1,1,20.5
2026-04-25T14:35:12.781832,80,44,0.022641,0.007415,1.90344,0.011612,0.011888,0.023016,2.036649,0,1,1,20.4
2026-04-25T14:35:13.108105,85,43,0.019455,0.00126,4.192572,0.004332,0.011737,0.018519,2.006948,0,1,1,20.2
2026-04-25T14:35:13.375325,90,45,0.009591,9.8e-05,7.132591,0.008409,0.02475,0.017934,2.004157,0,1,1,21.0
2026-04-25T14:35:13.616935,95,48,0.001706,8e-06,9.354294,0.014688,0.033223,0.022323,2.026495,0,1,1,22.9
2026-04-25T14:35:13.937883,100,48,0.002222,1e-06,9.961351,0.017065,0.034468,0.025492,2.056102,0,1,1,21.5
2026-04-25T14:35:14.223158,105,48,0.002629,0.0,9.523658,0.016106,0.034358,0.025585,2.088839,0,1,1,20.9
2026-04-25T14:35:14.530021,110,48,0.002191,0.0,8.242216,0.016359,0.035293,0.025101,2.084429,0,1,1,20.0
2026-04-25T14:35:14.862132,115,48,0.006437,0.0,6.7735,0.01743,0.03646,0.024673,2.09481,0,1,1,19.8
2026-04-25T14:35:15.136532,120,47,0.007067,0.0,6.586439,0.012875,0.029372,0.020782,2.088344,0,1,1,19.7
2026-04-25T14:35:15.440114,125,44,0.002211,0.0,6.882658,0.004863,0.017963,0.018557,2.049814,0,1,1,19.2
2026-04-25T14:35:15.743051,130,43,0.000172,0.0,6.768781,0.001238,0.009322,0.019555,2.030039,0,1,1,18.8
2026-04-25T14:35:16.081152,135,43,1.3e-05,0.0,6.286685,0.004257,0.011537,0.018542,2.03673,0,1,1,18.0
2026-04-25T14:35:16.385162,140,43,1e-06,0.0,5.198106,0.007011,0.016354,0.016725,2.024758,0,1,1,18.6
2026-04-25T14:35:16.749059,145,44,0.0,0.0,3.522481,0.005363,0.01543,0.02005,2.030965,0,1,1,17.2
2026-04-25T14:35:17.087071,150,44,0.0,0.0,2.58261,0.007358,0.013444,0.023804,2.055944,0,1,1,17.5
2026-04-25T14:35:17.357803,155,44,0.0,0.0,2.802616,0.008523,0.015053,0.022748,2.040766,0,1,1,20.0
2026-04-25T14:35:17.638312,160,44,0.0,0.0,3.123186,0.006377,0.016721,0.023152,1.99126,0,1,1,19.8
2026-04-25T14:35:17.877347,165,44,0.0,0.0,3.242095,0.00242,0.017871,0.025271,1.965596,0,1,1,20.8
2026-04-25T14:35:18.132010,170,44,0.0,0.0,3.308825,0.003337,0.018089,0.025727,1.967844,0,1,1,22.4
2026-04-25T14:35:18.479218,175,44,0.0,0.0,3.494173,0.008173,0.017803,0.025216,1.999145,0,1,1,20.3
